24137	17
3426	7
29766	13
27507	9
13532	0
18729	0
21587	9
14017	17
32629	17
26201	17
22070	0
14103	12
25668	0
23088	19
2697	6
3927	17
26918	12
26180	5
14516	0
21788	14
30847	19
30864	17
20597	19
8215	19
16306	7
33246	17
28615	0
18049	13
5068	0
8613	13
32804	0
29504	0
33467	6
1238	10
7390	0
844	13
23993	0
12985	12
26966	12
13843	5
25271	17
72	7
34108	0
23446	19
34226	10
17326	17
1518	19
5596	5
2195	17
13867	0
25630	14
3179	19
18394	0
21848	19
14230	7
29564	5
24371	0
5899	6
11445	0
33244	17
2254	17
8978	19
27666	5
349	17
16676	12
8374	17
5004	12
21145	13
4534	0
17610	0
7322	7
17702	0
16505	19
24029	12
24944	17
29390	17
31229	0
1031	7
1843	17
11553	19
32577	0
5600	17
1113	0
23437	19
25203	7
8046	9
25895	17
6911	14
10815	19
3031	0
11352	19
12813	0
5486	17
30151	17
28930	17
3925	17
28046	13
18152	19
28368	13
27526	5
25208	6
26904	0
23987	17
1242	10
2949	6
11706	0
1841	12
7825	17
20635	0
10522	0
20737	0
24901	13
28714	5
335	0
23959	9
22111	0
16304	0
23523	0
18346	5
10000	9
671	17
29202	0
26292	19
32429	0
11280	5
12764	0
10753	17
30121	17
276	17
5969	17
20925	10
11566	13
28919	19
11914	17
31539	17
31266	0
19022	19
11475	17
2293	19
7866	10
4785	12
17695	17
25754	19
31094	12
2712	17
12880	12
17207	17
27513	17
31107	6
32621	17
3746	19
15475	7
11826	17
21022	12
16895	0
4453	19
24520	9
17319	0
5666	19
7038	0
29921	0
34086	19
3322	13
7724	0
24436	19
109	17
25437	17
8418	17
31387	19
17954	17
22197	10
31752	17
16191	0
16364	17
9845	19
8685	17
8119	0
29524	17
19490	17
6208	0
31447	17
3956	0
34097	7
976	17
21129	17
27687	7
25807	0
10231	12
11965	17
30055	0
6787	5
25813	9
1776	17
14372	7
33470	13
10935	14
17840	12
30643	12
15500	12
7677	7
24421	13
12191	19
20617	0
6151	0
16081	12
26435	0
28524	5
29297	12
16521	7
2354	19
16036	12
29737	19
25970	0
10266	17
13568	0
11925	13
31729	0
11961	19
3672	9
14864	19
9833	12
34114	17
13959	17
30060	0
22314	0
11803	0
31606	17
28649	13
27328	12
5468	5
9688	19
14797	5
28339	6
22832	7
17922	0
11973	5
15376	0
8168	6
30533	7
2134	7
26002	19
30717	17
13016	0
17917	12
20079	5
3483	17
10833	0
25921	6
8262	17
9110	17
24459	17
6424	17
22670	0
20028	0
913	17
12685	10
4734	19
4609	0
17501	0
8056	0
27764	7
18019	9
28941	0
1207	12
33409	9
30089	0
10193	7
19505	17
25380	17
14615	5
18178	17
26724	7
22836	19
15118	17
4298	7
22857	6
14146	5
27394	17
2011	17
4502	10
3655	17
31868	6
24122	19
13085	5
18641	19
4192	0
2275	0
24697	17
29700	17
18519	17
10797	9
4231	19
15325	5
9015	0
30611	12
13545	0
21188	19
11229	19
6808	19
3073	19
9740	5
34156	19
4256	19
14314	17
14170	13
5560	19
3400	19
9568	12
33350	0
27636	0
3900	17
22444	13
7015	17
32393	6
32732	0
30844	0
4650	12
32121	17
9572	17
3700	0
31630	13
16564	19
20854	6
25	5
14071	5
11737	17
9590	0
2987	19
166	17
3921	17
7483	19
22397	17
499	17
18267	10
4606	0
9844	19
5462	0
1612	5
7538	17
18411	17
5448	17
5388	0
12809	12
3949	7
31405	19
23860	0
21570	17
33595	0
25054	19
32339	0
14514	9
3134	0
18881	17
111	5
21849	10
29740	9
3153	0
1661	5
2433	0
24077	9
16742	6
20383	0
7313	7
30820	14
15527	0
32853	0
28373	17
16114	13
4968	17
1073	0
539	12
31111	17
1990	19
2898	10
8285	13
11239	0
10779	19
28961	7
13153	17
15419	17
6876	6
31984	0
11075	12
2462	9
18031	17
10589	12
19196	0
17175	0
29575	17
21885	0
16467	17
12821	9
25348	12
27537	5
14590	5
23229	7
29627	10
25296	5
34071	17
12296	5
10195	0
2207	0
1630	0
19817	19
1414	17
27004	0
1729	5
13276	17
22167	17
7157	19
25366	7
22305	13
4040	0
8953	0
32661	19
1498	17
8286	0
7362	0
20956	13
31840	0
27590	9
32975	19
9521	13
15644	13
24805	19
6554	5
18286	12
17986	0
15079	6
3894	17
3226	10
15747	17
5668	12
12536	19
13858	19
13644	13
16878	5
24812	5
18931	9
18853	19
6754	17
17658	0
21696	13
1160	19
1293	7
2106	7
6558	13
5885	13
13499	7
5108	0
13651	17
3794	5
17277	12
34081	0
1704	0
7604	5
17405	19
7233	17
22810	7
28071	7
28168	5
16867	0
15461	0
9468	13
4994	12
27689	0
9563	0
21898	19
28618	19
31069	9
16245	0
6794	19
18446	0
6044	6
25838	0
33369	19
609	0
13840	17
31006	0
30909	0
8930	17
16102	0
6217	19
25403	5
33962	5
33744	5
4531	0
19150	17
18959	5
8851	7
23067	5
18270	17
10613	6
7926	0
13975	0
19549	0
5490	0
3977	5
33598	12
24849	19
23089	0
29347	5
4161	7
29513	15
16666	5
32341	0
18481	17
33388	5
3599	13
8203	9
14358	0
4406	0
31092	0
14591	7
15151	5
27782	17
25321	19
7495	9
182	12
14643	19
27833	7
26858	12
21979	5
28590	19
21893	0
31774	6
17438	0
20370	5
13742	17
26176	12
6982	17
31331	10
1108	12
6914	19
3157	9
3944	13
29819	13
4059	5
26973	0
5135	17
15482	19
13878	0
33738	0
21856	0
10328	19
23575	12
4599	9
28721	17
12574	0
13960	17
28769	17
31365	19
1445	17
2853	17
2692	7
22630	19
22341	12
17261	7
16980	17
27545	0
29248	17
33272	17
6680	12
31865	5
15099	17
16958	0
29055	17
26135	7
9438	5
25131	0
29905	12
4436	12
18264	5
34095	7
6662	12
15484	17
16694	0
27373	0
18454	12
5264	0
28893	7
31568	19
32737	17
1470	17
22651	5
4927	7
13552	7
31570	17
26898	17
27086	19
24599	19
29715	14
13461	17
1794	19
21089	5
13949	5
2493	7
717	0
20654	6
15806	0
7314	19
1933	17
31220	0
25561	0
4684	0
28632	17
24367	0
32631	0
24502	0
27284	0
25571	17
34126	19
31824	17
8335	17
1545	13
32648	13
23861	0
9216	9
21796	9
15791	0
20081	7
33295	19
18170	0
4643	17
23184	17
14063	13
14429	17
14098	0
22778	10
18870	19
11535	0
30455	12
18315	0
30007	7
18276	0
22618	0
7018	0
18016	0
25546	0
23364	17
11347	6
30079	0
23555	7
496	0
14711	7
17463	7
9095	6
30009	5
20834	19
13215	5
30122	12
21203	6
19483	19
9543	17
617	19
9710	7
5430	0
24893	17
29241	9
24170	0
25657	17
24569	12
9941	17
8106	0
20100	0
13104	19
6756	19
22109	5
32858	0
3568	17
7380	5
25527	0
22711	14
1001	0
9840	0
22361	0
3647	17
21866	13
15879	0
13599	17
10063	0
4021	7
26634	10
26429	0
33340	12
14515	0
16985	17
13115	0
9226	17
12132	17
14123	19
13707	0
29735	0
29985	19
20346	19
4321	10
27108	0
17477	19
16650	19
21154	0
10739	0
18351	17
3469	17
29718	19
1607	0
19522	0
31135	0
220	19
24583	17
2539	19
32761	17
20284	12
9947	14
26326	19
26960	19
27264	12
27348	19
20365	5
22049	19
13139	17
18328	5
1029	0
3187	17
23982	10
24869	17
19705	17
25750	0
23283	12
11065	17
12545	13
7792	19
12299	17
30262	5
27036	12
20739	13
12370	0
20609	19
17392	17
22574	0
18335	13
7611	19
